count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
1862,0.074462,0.1384,0.127364,
1863,0.074307,0.1472,0.0884347,
1864,0.07427,0.0612,0.0582814,
1865,0.074255,0.1216,0.0850594,
1866,0.074253,0.0708,0.0762834,
1867,0.074146,0.1332,0.142441,
1868,0.074084,0.17,0.0688576,
1869,0.074082,0.1132,0.0864095,
1870,0.074012,0.0748,0.109137,
1871,0.073974,0.1032,0.115213,
1872,0.073835,0.0932,0.0618818,
1873,0.07382,0.0708,0.0675074,
1874,0.073817,0.0672,0.036679,
1875,0.073792,0.2424,0.0252028,
1876,0.07376,0.0976,0.0776335,
1877,0.073746,0.0988,0.146941,
1878,0.073696,0.102,0.106437,
1879,0.073677,0.0616,0.0762834,
1880,0.073581,0.102,0.0920351,
1881,0.073543,0.0728,0.13479,
1882,0.073517,0.0524,0.0787587,
1883,0.0735,0.0408,0.0195772,
1884,0.073405,0.0492,0.0438798,
1885,0.073366,0.058,0.0875346,
1886,0.073233,0.0324,0.155492,
1887,0.073203,0.0108,0.233801,
1888,0.073125,0.0852,0.0985609,
1889,0.073105,0.1296,0.135465,
1890,0.073093,0.1252,0.144916,
1891,0.073059,0.0724,0.0481553,
1892,0.072975,0.0228,0.0490554,
1893,0.072965,0.1724,0.0164268,
1894,0.072951,0.3012,0.0488304,
1895,0.07295,0.0404,0.0310534,
1896,0.072947,0.3708,0.0805589,
1897,0.072928,0.2452,0.106662,
1898,0.072866,0.2372,0.103061,
1899,0.072747,0.1368,0.13389,
1900,0.072708,0.1984,0.132765,
1901,0.072518,0.13,0.13704,
1902,0.072517,0.1244,0.0571563,
1903,0.07244,0.0716,0.108462,
1904,0.072432,0.0376,0.0834842,
1905,0.072432,0.0368,0.0589565,
1906,0.072405,0.1168,0.0573813,
1907,0.072381,0.164,0.0551311,
1908,0.072376,0.1332,0.0776335,
1909,0.072345,0.2852,0.167643,
1910,0.072338,0.1952,0.208148,
1911,0.072269,0.0748,0.146041,
1912,0.072213,0.1156,0.129839,
1913,0.072165,0.1672,0.0393793,
1914,0.072154,0.1928,0.0981108,
1915,0.07215,0.1036,0.100811,
1916,0.072145,0.0676,0.0186771,
1917,0.072123,0.0924,0.0702077,
1918,0.072047,0.0912,0.120388,
1919,0.072019,0.1024,0.273855,
1920,0.07185,0.278,0.369716,
1921,0.071797,0.4932,0.370166,
1922,0.071723,0.2972,0.202297,
1923,0.071684,0.1408,0.111837,
1924,0.071677,0.068,0.250003,
1925,0.071585,0.1248,0.0812339,
1926,0.071526,0.1832,0.131414,
1927,0.071521,0.0936,0.110037,
1928,0.071515,0.2004,0.0951855,
1929,0.071505,0.0984,0.117013,
1930,0.071357,0.0208,0.126014,
1931,0.071338,0.1244,0.255853,
1932,0.071313,0.1108,0.35959,
1933,0.071235,0.1716,0.220299,
1934,0.071209,0.0864,0.153917,
1935,0.071194,0.1188,0.0787587,
1936,0.071156,0.1184,0.0648071,
1937,0.071139,0.1136,0.0834842,
1938,0.071052,0.104,0.0616568,
1939,0.071048,0.0468,0.054681,
1940,0.07102,0.0484,0.111387,
1941,0.070946,0.142,0.109362,
1942,0.070913,0.096,0.0387043,
1943,0.0709,0.0972,0.0749333,
1944,0.070752,0.0452,0.0193521,
1945,0.070678,0.0316,0.0625569,
1946,0.070639,0.0184,0.108687,
1947,0.070627,0.0456,0.0339787,
1948,0.070543,0.0284,0.0436548,
1949,0.07053,0.092,0.0711078,
1950,0.070522,0.0316,0.246627,
1951,0.070513,0.0588,0.334837,
1952,0.070459,0.0272,0.336862,
1953,0.07043,0.0132,0.125339,
1954,0.070319,0.1472,0.127589,
1955,0.070271,0.0496,0.0684075,
1956,0.070262,0.0356,0.156842,
1957,0.070242,0.0872,0.290507,
1958,0.070187,0.0316,0.186321,
1959,0.070166,0.0612,0.236726,
1960,0.070089,0.172,0.204097,
1961,0.070078,0.1968,0.0938353,
1962,0.069995,0.064,0.0843843,
1963,0.069907,0.0728,0.139065,
1964,0.069902,0.1156,0.193746,
1965,0.069894,0.2328,0.0875346,
1966,0.069846,0.1664,0.0747082,
1967,0.069839,0.2912,0.107787,
1968,0.069769,0.224,0.103961,
1969,0.069742,0.1124,0.0947354,
1970,0.069712,0.036,0.0265529,
1971,0.06954,0.0404,0.112962,
1972,0.069504,0.1304,0.0537809,
1973,0.069498,0.312,0.0648071,
1974,0.069456,0.4028,0.0679575,
1975,0.06936,0.3812,0.0954105,
1976,0.069295,0.0588,0.0679575,
1977,0.069218,0.176,0.0731331,
1978,0.069192,0.176,0.0229525,
1979,0.069188,0.1624,0.0733581,
1980,0.06918,0.068,0.0506306,
1981,0.069156,0.0656,0.0279031,
1982,0.069113,0.0924,0.0537809,
1983,0.069105,0.1188,0.0256528,
1984,0.069099,0.5176,0.0789837,
1985,0.069058,0.5968,0.139065,
1986,0.069054,0.3348,0.0522057,
1987,0.068965,0.3248,0.110712,
1988,0.068942,0.1948,0.281506,
1989,0.068935,0.0804,0.250678,
1990,0.068881,0.0992,0.245727,
1991,0.068875,0.0732,0.218949,
1992,0.06887,0.2528,0.0666073,
1993,0.068855,0.1432,0.0891098,
1994,0.068836,0.0812,0.125114,
1995,0.068785,0.0576,0.0688576,
1996,0.0687,0.106,0.13839,
1997,0.068688,0.0876,0.193071,
1998,0.068673,0.2048,0.150767,
1999,0.068664,0.0668,0.0267779,
2000,0.068657,0.0648,0.0702077,
2001,0.068634,0.1104,0.132315,
2002,0.068609,0.1896,0.0771835,
2003,0.068596,0.1652,0.0690826,
2004,0.068543,0.052,0.117688,
2005,0.068518,0.0624,0.0918101,
2006,0.068423,0.0528,0.0409545,
2007,0.068404,0.1728,0.0504056,
2008,0.068366,0.1056,0.0560312,
2009,0.068306,0.1048,0.045455,
2010,0.06829,0.106,0.0400544,
2011,0.068239,0.0132,0.0103511,
2012,0.068233,0.0132,0.0247527,
2013,0.068226,0.0188,0.0330786,
2014,0.068218,0.0296,0.0823591,
2015,0.068204,0.0256,0.261029,
2016,0.06817,0.022,0.323811,
2017,0.068161,0.0204,0.235376,
2018,0.068142,0.0092,0.108912,
2019,0.068137,0.0128,0.160218,
2020,0.068111,0.0716,0.2275,
2021,0.068091,0.0268,0.142216,
2022,0.067997,0.0172,0.184295,
2023,0.067895,0.1628,0.135465,
2024,0.067856,0.2852,0.063232,
2025,0.067754,0.2328,0.0571563,
2026,0.067678,0.1192,0.106887,
2027,0.067667,0.1492,0.197797,
2028,0.067568,0.104,0.239201,
2029,0.067545,0.0628,0.126914,
2030,0.06745,0.2324,0.0859595,
2031,0.06741,0.2268,0.0715579,
2032,0.067379,0.1028,0.0924852,
2033,0.067376,0.1244,0.0652572,
2034,0.067326,0.0464,0.0675074,
2035,0.067234,0.0416,0.0326286,
2036,0.06722,0.0544,0.027453,
2037,0.067196,0.0848,0.0459051,
2038,0.067116,0.1844,0.0252028,
2039,0.067023,0.1972,0.0740331,
2040,0.067021,0.1708,0.389968,
2041,0.066911,0.0884,0.479078,
2042,0.066899,0.078,0.2275,
2043,0.066856,0.0924,0.157967,
2044,0.066811,0.0932,0.13839,
2045,0.066794,0.178,0.0801088,
2046,0.066733,0.1972,0.0895599,
2047,0.066662,0.3788,0.0524308,
2048,0.066638,0.4704,0.0652572,
2049,0.066518,0.5712,0.100586,
2050,0.066493,0.5196,0.161568,
2051,0.066489,0.458,0.207248,
2052,0.066473,0.4892,0.128714,
2053,0.066426,0.3272,0.0956355,
2054,0.066423,0.1452,0.036454,
2055,0.066418,0.1672,0.0441049,
2056,0.066388,0.22,0.0612067,
2057,0.066375,0.2496,0.0684075,
2058,0.066371,0.2156,0.0747082,
2059,0.066314,0.076,0.0227275,
2060,0.066311,0.054,0.0049505,
2061,0.066301,0.0556,0.0531058,
2062,0.066291,0.0712,0.237176,
2063,0.066216,0.1272,0.319085,
2064,0.066083,0.114,0.263054,
2065,0.066073,0.0428,0.178445,
2066,0.066044,0.1048,0.275205,
2067,0.066042,0.1524,0.229525,
2068,0.066019,0.1656,0.0153017,
2069,0.065965,0.1576,0.0704328,
2070,0.065943,0.0848,0.103061,
2071,0.065895,0.0508,0.117013,
2072,0.065891,0.036,0.18317,
2073,0.065819,0.2152,0.0969857,
2074,0.065796,0.0744,0.0643571,
2075,0.065793,0.0496,0.0562562,
2076,0.065779,0.0344,0.0445549,
2077,0.06575,0.054,0.0537809,
2078,0.065723,0.032,0.0553561,
2079,0.06572,0.0128,0.0621068,
2080,0.065707,0.0648,0.0481553,
2081,0.065701,0.022,0.0252028,
2082,0.065663,0.0664,0.0146266,
2083,0.065636,0.0356,0.063682,
2084,0.065623,0.0292,0.102611,
2085,0.06562,0.0732,0.0438798,
2086,0.065517,0.0888,0.0303783,
2087,0.065473,0.0268,0.0758334,
2088,0.065347,0.022,0.0972107,
2089,0.065296,0.0288,0.0486054,
2090,0.065274,0.0608,0.0963106,
2091,0.065209,0.112,0.116563,
2092,0.065118,0.1556,0.0612067,
2093,0.065083,0.1016,0.0625569,
2094,0.065064,0.0708,0.0654822,
2095,0.065016,0.0804,0.136815,
2096,0.065013,0.4492,0.0843843,
2097,0.064876,0.3936,0.0310534,
2098,0.064824,0.22,0.0654822,
2099,0.064818,0.0508,0.0330786,
2100,0.064812,0.0572,0.0324036,
2101,0.064752,0.0296,0.0130514,
2102,0.064734,0.0464,0.027678,
2103,0.064624,0.0588,0.0198022,
2104,0.064578,0.1992,0.0209273,
2105,0.064574,0.122,0.036679,
2106,0.064548,0.0952,0.0933853,
2107,0.064523,0.0572,0.13299,
2108,0.064507,0.1064,0.0877597,
2109,0.064374,0.2488,0.13569,
2110,0.064342,0.1084,0.081684,
2111,0.064304,0.0772,0.0749333,
2112,0.064304,0.1404,0.0627819,
2113,0.064197,0.0884,0.112962,
2114,0.064186,0.2272,0.141541,
2115,0.064173,0.2936,0.0522057,
2116,0.064119,0.1584,0.0513056,
2117,0.064071,0.0912,0.0609817,
2118,0.064012,0.1352,0.045455,
2119,0.063896,0.0988,0.0470302,
2120,0.063738,0.0824,0.0429797,
2121,0.063712,0.1152,0.0144016,
2122,0.063647,0.172,0.0159768,
2123,0.063597,0.1004,0.0299283,
2124,0.063592,0.084,0.0486054,
2125,0.063579,0.0644,0.0258779,
2126,0.063533,0.0336,0.0555811,
2127,0.063529,0.0492,0.0747082,
2128,0.063521,0.0628,0.0785336,
2129,0.063455,0.1932,0.0969857,
2130,0.063444,0.062,0.0740331,
2131,0.063383,0.0688,0.0807839,
2132,0.063338,0.098,0.045455,
2133,0.063332,0.1216,0.0524308,
2134,0.063331,0.168,0.0220524,
2135,0.063319,0.1488,0.0258779,
2136,0.063296,0.0924,0.0162018,
2137,0.063283,0.1004,0.0049505,
2138,0.06319,0.0968,0.0315035,
2139,0.06317,0.1584,0.0481553,
2140,0.063153,0.0732,0.118138,
2141,0.063092,0.0436,0.0958606,
2142,0.063,0.0652,0.0609817,
2143,0.06299,0.0532,0.072458,
2144,0.062926,0.0444,0.142441,
2145,0.062913,0.0156,0.175969,
2146,0.062838,0.068,0.125789,
2147,0.062743,0.0352,0.0650322,
2148,0.062672,0.302,0.0155267,
2149,0.062655,0.24,0.0159768,
2150,0.062641,0.0648,0.0022502,
2151,0.062596,0.1448,0.0713329,
2152,0.062591,0.0332,0.0045005,
2153,0.062589,0.0204,0.04568,
2154,0.062453,0.0112,0.0337537,
2155,0.062447,0.0232,0.0922602,
2156,0.062411,0.1672,0.0252028,
2157,0.06239,0.0648,0.168544,
2158,0.062374,0.0444,0.103511,
2159,0.06237,0.038,0.0330786,
2160,0.062368,0.0468,0.054456,
2161,0.062367,0.0748,0.0146266,
2162,0.062352,0.074,0.0056256,
2163,0.062262,0.2512,0.0031503,
2164,0.062164,0.1012,0.0623319,
2165,0.062155,0.1284,0.0112512,
2166,0.062152,0.1384,0.0101261,
2167,0.062121,0.05,0.0141766,
2168,0.062104,0.0264,0.0517557,
2169,0.062031,0.0516,0.0128264,
2170,0.061968,0.2696,0.0441049,
2171,0.061908,0.2456,0.0108012,
2172,0.061876,0.074,0.0076508,
2173,0.061852,0.032,0.0027003,
2174,0.061797,0.1804,0.0173269,
2175,0.061785,0.072,0.0171019,
2176,0.061778,0.04,0.0231776,
2177,0.061769,0.0688,0.0407295,
2178,0.061764,0.1168,0.0324036,
2179,0.06176,0.0608,0.0299283,
2180,0.061744,0.0352,0.0078759,
2181,0.061736,0.0448,0.0139515,
2182,0.06166,0.0408,0.0099011,
2183,0.061596,0.0852,0.009451,
2184,0.061524,0.092,0.0148516,
2185,0.061502,0.138,0.0130514,
2186,0.061474,0.1608,0.0078759,
2187,0.061466,0.1552,0.0036004,
2188,0.061404,0.1884,0.0038254,
2189,0.061386,0.1152,0.0060757,
2190,0.061386,0.0856,0.0054006,
2191,0.061103,0.0684,,
2192,0.061098,0.0396,,
2193,0.061006,0.0256,,
2194,0.060902,0.0528,,
2195,0.06087,0.1472,,
2196,0.060836,0.0632,,
2197,0.060718,0.0624,,
2198,0.060655,0.1304,,
2199,0.060636,0.0844,,
2200,0.06048,0.0868,,
2201,0.060467,0.1316,,
2202,0.060423,0.0868,,
2203,0.0604,0.1008,,
2204,0.060312,0.16,,
2205,0.060275,0.1872,,
2206,0.06027,0.124,,
2207,0.06025,0.102,,
2208,0.060202,0.126,,
2209,0.060183,0.05,,
2210,0.060065,0.0604,,
2211,0.060029,0.0304,,
2212,0.060027,0.02,,
2213,0.060006,0.0952,,
2214,0.059985,0.3404,,
2215,0.059917,0.3092,,
2216,0.059845,0.1284,,
2217,0.059821,0.0736,,
2218,0.059813,0.0332,,
2219,0.059751,0.0268,,
2220,0.059711,0.028,,
2221,0.05971,0.0544,,
2222,0.059691,0.1776,,
2223,0.059681,0.2332,,
2224,0.059651,0.1388,,
2225,0.059587,0.0496,,
2226,0.059463,0.03,,
2227,0.059442,0.034,,
2228,0.059406,0.0364,,
2229,0.059396,0.058,,
2230,0.059353,0.0344,,
2231,0.059337,0.1756,,
2232,0.059325,0.0756,,
2233,0.059306,0.0944,,
2234,0.059285,0.0956,,
2235,0.059274,0.1036,,
2236,0.059216,0.1232,,
2237,0.059211,0.1668,,
2238,0.059197,0.1524,,
2239,0.059103,0.1792,,
2240,0.058864,0.0952,,
2241,0.058815,0.0648,,
2242,0.058769,0.0424,,
2243,0.058757,0.1292,,
2244,0.058701,0.1824,,
2245,0.05858,0.0428,,
2246,0.058554,0.2492,,
2247,0.058494,0.2872,,
2248,0.058452,0.3052,,
2249,0.058424,0.2824,,
2250,0.058367,0.0956,,
2251,0.05835,0.106,,
2252,0.058312,0.2104,,
2253,0.058298,0.3232,,
2254,0.058118,0.1312,,
2255,0.058037,0.1696,,
2256,0.057984,0.0876,,
2257,0.057925,0.1428,,
2258,0.057851,0.046,,
2259,0.057759,0.0296,,
2260,0.057725,0.032,,
2261,0.057676,0.1204,,
2262,0.057667,0.0332,,
2263,0.057563,0.132,,
2264,0.057537,0.0956,,
2265,0.057489,0.0668,,
2266,0.057413,0.0764,,
2267,0.057363,0.1064,,
2268,0.057347,0.062,,
2269,0.057326,0.0656,,
2270,0.057248,0.2336,,
2271,0.057232,0.0644,,
2272,0.05723,0.0536,,
2273,0.057185,0.098,,
2274,0.057162,0.0376,,
2275,0.057158,0.0456,,
2276,0.057151,0.0308,,
2277,0.057133,0.0316,,
2278,0.056957,0.0316,,
2279,0.05694,0.0796,,
2280,0.056916,0.1872,,
2281,0.056872,0.19,,
2282,0.056743,0.0552,,
2283,0.05662,0.0948,,
2284,0.056542,0.1084,,
2285,0.056518,0.1308,,
2286,0.056364,0.1088,,
2287,0.056337,0.0412,,
2288,0.056306,0.0152,,
2289,0.056306,0.0488,,
2290,0.056269,0.0276,,
2291,0.056246,0.0228,,
2292,0.056231,0.0352,,
2293,0.056218,0.0496,,
2294,0.056186,0.0228,,
2295,0.056173,0.052,,
2296,0.056054,0.0696,,
2297,0.055943,0.2084,,
2298,0.055939,0.142,,
2299,0.055777,0.104,,
2300,0.055776,0.0608,,
2301,0.055721,0.1108,,
2302,0.05555,0.164,,
2303,0.055508,0.0596,,
2304,0.055417,0.1572,,
2305,0.055409,0.1972,,
2306,0.055398,0.1996,,
2307,0.055345,0.116,,
2308,0.055309,0.186,,
2309,0.055275,0.2488,,
2310,0.055216,0.3864,,
2311,0.055051,0.4156,,
2312,0.054985,0.1772,,
2313,0.054937,0.3352,,
2314,0.054874,0.262,,
2315,0.05486,0.0448,,
2316,0.05486,0.0036,,
2317,0.054859,0.0056,,
2318,0.054817,0.0896,,
2319,0.054798,0.0576,,
2320,0.054791,0.1448,,
2321,0.054789,0.1204,,
2322,0.054652,0.162,,
2323,0.054561,0.08,,
2324,0.054546,0.03,,
2325,0.0545,0.0616,,
2326,0.054473,0.0976,,
2327,0.054391,0.124,,
2328,0.054384,0.0328,,
2329,0.054369,0.0628,,
2330,0.054353,0.1204,,
2331,0.054273,0.11,,
2332,0.054269,0.0392,,
2333,0.054261,0.1252,,
2334,0.054259,0.0648,,
2335,0.054233,0.1124,,
2336,0.054201,0.1952,,
2337,0.054179,0.1236,,
2338,0.054147,0.1012,,
2339,0.054109,0.098,,
2340,0.054069,0.0844,,
2341,0.054047,0.07,,
2342,0.054015,0.0644,,
2343,0.053951,0.0716,,
2344,0.053921,0.0612,,
2345,0.05381,0.0136,,
2346,0.053776,0.0548,,
2347,0.053748,0.202,,
2348,0.053696,0.0424,,
2349,0.053686,0.0272,,
2350,0.053679,0.0072,,
2351,0.053664,0.0616,,
2352,0.053532,0.2268,,
2353,0.053518,0.2192,,
2354,0.053384,0.1644,,
2355,0.053288,0.0888,,
2356,0.053225,0.03,,
2357,0.053222,0.02,,
2358,0.053212,0.0192,,
2359,0.053191,0.06,,
2360,0.053171,0.0672,,
2361,0.053098,0.0308,,
2362,0.052926,0.0492,,
2363,0.052854,0.1012,,
2364,0.05285,0.1284,,
2365,0.052816,0.2008,,
2366,0.052763,0.1488,,
2367,0.052728,0.1148,,
2368,0.052724,0.1472,,
2369,0.052683,0.1328,,
2370,0.052618,0.066,,
2371,0.052554,0.0452,,
2372,0.052516,0.14,,
2373,0.052506,0.0612,,
2374,0.052484,0.374,,
2375,0.052481,0.2988,,
2376,0.052456,0.3172,,
2377,0.052347,0.3968,,
2378,0.052311,0.3256,,
2379,0.052265,0.1548,,
2380,0.052155,0.0532,,
2381,0.052081,0.0092,,
2382,0.052039,0.032,,
2383,0.051961,0.0516,,
2384,0.051909,0.0416,,
2385,0.051789,0.024,,
2386,0.051738,0.0704,,
2387,0.051692,0.1188,,
2388,0.051645,0.1556,,
2389,0.051606,0.0492,,
2390,0.051602,0.082,,
2391,0.051503,0.0468,,
2392,0.051467,0.0708,,
2393,0.051423,0.0476,,
2394,0.051413,0.1136,,
2395,0.051326,0.0352,,
2396,0.05131,0.1208,,
2397,0.051261,0.19,,
2398,0.051243,0.1264,,
2399,0.051233,0.0588,,
2400,0.051192,0.1536,,
2401,0.051165,0.0764,,
2402,0.051154,0.1752,,
2403,0.051128,0.1004,,
2404,0.05109,0.164,,
2405,0.051044,0.1272,,
2406,0.051038,0.1136,,
2407,0.05097,0.1024,,
2408,0.0509,0.0876,,
2409,0.050793,0.1004,,
2410,0.050772,0.0832,,
2411,0.050705,0.0268,,
2412,0.050698,0.0188,,
2413,0.050687,0.05,,
2414,0.050572,0.2124,,
2415,0.050544,0.0972,,
2416,0.050537,0.0504,,
2417,0.05048,0.1888,,
2418,0.050457,0.072,,
2419,0.050441,0.0684,,
2420,0.05042,0.1372,,
2421,0.050386,0.1116,,
2422,0.050359,0.0332,,
2423,0.050266,0.036,,
2424,0.050233,0.0272,,
2425,0.050217,0.0164,,
2426,0.050205,0.0132,,
2427,0.050133,0.0208,,
2428,0.05008,0.0404,,
2429,0.050019,0.06,,
2430,0.050007,0.1152,,
2431,0.04989,0.1028,,
2432,0.049872,0.172,,
2433,0.049835,0.0596,,
2434,0.049827,0.084,,
2435,0.049826,0.1104,,
2436,0.049682,0.1036,,
2437,0.049596,0.0648,,
2438,0.049578,0.0316,,
2439,0.049571,0.1724,,
2440,0.049467,0.0536,,
2441,0.049445,0.1284,,
2442,0.049421,0.1012,,
2443,0.049379,0.0912,,
2444,0.049316,0.066,,
2445,0.049227,0.0092,,
2446,0.049094,0.0024,,
2447,0.049019,0.0108,,
2448,0.048986,0.0152,,
2449,0.048979,0.058,,
2450,0.048953,0.0732,,
2451,0.048917,0.1024,,
2452,0.048738,0.062,,
2453,0.048664,0.1232,,
2454,0.048601,0.1516,,
2455,0.048578,0.0944,,
2456,0.048562,0.102,,
2457,0.04856,0.1184,,
2458,0.048507,0.0328,,
2459,0.048454,0.066,,
2460,0.048425,0.064,,
2461,0.048385,0.0864,,
2462,0.04834,0.0932,,
2463,0.04831,0.0888,,
2464,0.048307,0.1048,,
2465,0.048278,0.0564,,
2466,0.048094,0.1116,,
2467,0.047963,0.0944,,
2468,0.047941,0.0692,,
2469,0.047827,0.1988,,
2470,0.047784,0.1032,,
2471,0.047765,0.144,,
2472,0.047758,0.21,,
2473,0.047735,0.1572,,
2474,0.047724,0.1028,,
2475,0.047705,0.1108,,
2476,0.047632,0.1312,,
2477,0.047584,0.1184,,
2478,0.047524,0.034,,
2479,0.047523,0.0288,,
2480,0.047479,0.2312,,
2481,0.047475,0.1912,,
2482,0.047459,0.1196,,
2483,0.047378,0.0776,,
2484,0.047332,0.0396,,
2485,0.047275,0.0492,,
2486,0.047205,0.026,,
2487,0.047181,0.028,,
2488,0.047167,0.0212,,
2489,0.047137,0.0232,,
2490,0.04713,0.0572,,
2491,0.047091,0.0164,,
2492,0.047071,0.0096,,
2493,0.047066,0.0056,,
2494,0.047064,0.0356,,
2495,0.047021,0.0488,,
2496,0.047011,0.0788,,
2497,0.046998,0.1184,,
2498,0.046994,0.1416,,
2499,0.046927,0.086,,
2500,0.046919,0.2336,,
2501,0.046915,0.1172,,
2502,0.046781,0.1136,,
2503,0.046762,0.1052,,
2504,0.046703,0.0832,,
2505,0.046686,0.0976,,
2506,0.046673,0.216,,
2507,0.046602,0.1268,,
2508,0.046542,0.0868,,
2509,0.046519,0.0336,,
2510,0.046503,0.0464,,
2511,0.046435,0.032,,
2512,0.046347,0.0272,,
2513,0.046292,0.0348,,
2514,0.046191,0.0576,,
2515,0.046176,0.0284,,
2516,0.046163,0.0312,,
2517,0.046156,0.052,,
2518,0.04611,0.0688,,
2519,0.046085,0.0452,,
2520,0.046033,0.0504,,
2521,0.045984,0.1568,,
2522,0.04588,0.1856,,
2523,0.045858,0.0884,,
2524,0.045818,0.1568,,
2525,0.045771,0.0784,,
2526,0.04573,0.0328,,
2527,0.045722,0.0312,,
2528,0.045704,0.094,,
2529,0.045666,0.0924,,
2530,0.045635,0.1272,,
2531,0.045472,0.0704,,
2532,0.045432,0.0684,,
2533,0.045409,0.0496,,
2534,0.045344,0.1352,,
2535,0.045093,0.0448,,
2536,0.045064,0.0676,,
2537,0.045039,0.1668,,
2538,0.044974,0.1816,,
2539,0.044844,0.2648,,
2540,0.044756,0.1848,,
2541,0.044674,0.144,,
2542,0.044638,0.1368,,
2543,0.044629,0.0484,,
2544,0.044488,0.0668,,
2545,0.044454,0.048,,
2546,0.044384,0.0772,,
2547,0.044246,0.1408,,
2548,0.044186,0.2144,,
2549,0.04418,0.0544,,
2550,0.044173,0.058,,
2551,0.04411,0.0344,,
2552,0.044018,0.0052,,
2553,0.043935,0.0204,,
2554,0.043788,0.0132,,
2555,0.043711,0.0064,,
2556,0.043561,0.01,,
2557,0.043526,0.0052,,
2558,0.043438,0.0348,,
2559,0.043396,0.0304,,
2560,0.043388,0.0196,,
2561,0.043384,0.0276,,
2562,0.04325,0.0148,,
2563,0.043219,0.0464,,
2564,0.043158,0.026,,
2565,0.04309,0.0468,,
2566,0.043058,0.1068,,
2567,0.043005,0.0904,,
2568,0.04297,0.0564,,
2569,0.042905,0.0616,,
2570,0.042865,0.03,,
2571,0.042733,0.1096,,
2572,0.042715,0.138,,
2573,0.042668,0.0636,,
2574,0.042625,0.0212,,
2575,0.042532,0.0636,,
2576,0.042516,0.0772,,
2577,0.042493,0.0788,,
2578,0.042441,0.0276,,
2579,0.04243,0.066,,
2580,0.04243,0.0404,,
2581,0.0423,0.0084,,
2582,0.042296,0.076,,
2583,0.042251,0.0348,,
2584,0.04216,0.0732,,
2585,0.042156,0.0948,,
2586,0.042097,0.0628,,
2587,0.042064,0.1632,,
2588,0.042018,0.1016,,
2589,0.041913,0.1424,,
2590,0.041872,0.1468,,
2591,0.041845,0.0304,,
2592,0.041793,0.046,,
2593,0.041689,0.0512,,
2594,0.0416,0.106,,
2595,0.041545,0.0576,,
2596,0.041452,0.1136,,
2597,0.041399,0.0704,,
2598,0.041387,0.0376,,
2599,0.041329,0.1324,,
2600,0.041216,0.0396,,
2601,0.041157,0.0328,,
2602,0.041118,0.0244,,
2603,0.04104,0.1992,,
2604,0.041039,0.1636,,
2605,0.041005,0.134,,
2606,0.040851,0.1128,,
2607,0.040688,0.0812,,
2608,0.04066,0.104,,
2609,0.040657,0.0768,,
2610,0.040511,0.0628,,
2611,0.040425,0.0496,,
2612,0.040263,0.0952,,
2613,0.040101,0.1576,,
2614,0.0401,0.116,,
2615,0.040043,0.0892,,
2616,0.039957,0.0204,,
2617,0.039832,0.0048,,
2618,0.039672,0.006,,
2619,0.039604,0.006,,
2620,0.039586,0.0092,,
2621,0.03934,0.0044,,
2622,0.039337,0.006,,
2623,0.03932,0.014,,
2624,0.039244,0.0236,,
2625,0.039185,0.0284,,
2626,0.039156,0.0104,,
2627,0.039105,0.0208,,
2628,0.039041,0.012,,
2629,0.039015,0.0756,,
2630,0.038959,0.016,,
2631,0.038889,0.0204,,
2632,0.038858,0.0408,,
2633,0.038763,0.0848,,
2634,0.038753,0.1072,,
2635,0.038699,0.172,,
2636,0.038647,0.16,,
2637,0.038637,0.19,,
2638,0.038627,0.0556,,
2639,0.038598,0.0664,,
2640,0.03857,0.0768,,
2641,0.038549,0.1144,,
2642,0.038149,0.0552,,
2643,0.038014,0.0588,,
2644,0.037921,0.0388,,
2645,0.037898,0.0616,,
2646,0.0378,0.0244,,
2647,0.037772,0.0912,,
2648,0.037767,0.1088,,
2649,0.037703,0.0864,,
2650,0.037654,0.0936,,
2651,0.037603,0.0964,,
2652,0.037572,0.1524,,
2653,0.0375,0.194,,
2654,0.037467,0.1296,,
2655,0.037336,0.0836,,
2656,0.037334,0.0672,,
2657,0.037329,0.0304,,
2658,0.037319,0.0588,,
2659,0.037023,0.0812,,
2660,0.037014,0.0604,,
2661,0.036831,0.0888,,
2662,0.036651,0.0844,,
2663,0.036556,0.1016,,
2664,0.036409,0.0496,,
2665,0.03629,0.0176,,
2666,0.036218,0.0528,,
2667,0.036196,0.046,,
2668,0.035999,0.168,,
2669,0.03598,0.1688,,
2670,0.035968,0.2244,,
2671,0.035952,0.1992,,
2672,0.035911,0.0864,,
2673,0.035908,0.1604,,
2674,0.035888,0.118,,
2675,0.035873,0.1068,,
2676,0.035784,0.0596,,
2677,0.035717,0.16,,
2678,0.03571,0.0588,,
2679,0.035687,0.0944,,
2680,0.035598,0.0512,,
2681,0.035544,0.0316,,
2682,0.035503,0.0392,,
2683,0.035431,0.0352,,
2684,0.035363,0.0316,,
2685,0.035291,0.0644,,
2686,0.035265,0.066,,
2687,0.03526,0.128,,
2688,0.034986,0.016,,
2689,0.034715,0.0384,,
2690,0.034714,0.0328,,
2691,0.034698,0.0052,,
2692,0.034563,0.0724,,
2693,0.03455,0.128,,
2694,0.034527,0.1468,,
2695,0.034463,0.0756,,
2696,0.034461,0.0216,,
2697,0.034457,0.0712,,
2698,0.034362,0.1696,,
2699,0.034357,0.1996,,
2700,0.034354,0.2508,,
