count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
3083,0.005177,0.0388,0.0573762,0.164173
3084,0.001061,0.0168,0.0078752,0.199888
3085,0.002285,0.0096,0.0146253,0.0639411
3086,0.004664,0.0132,0.0067501,0.0270742
3087,0.001213,0.0084,0.0135003,0.02477
3088,0.000211,0.0344,0.00225,0.0453636
3089,0.000012,0.0028,0.0112502,0.02477
3090,0,0.0624,0.0047251,0.025634
3091,0.000073,0.104,0.0038251,0.0351388
3092,0.000786,0.1316,0.0128253,0.013105
3093,0.000029,0.0272,0.0049501,0.0152652
3094,0.019968,0.0028,0.0045001,0.0309625
3095,0.014838,0.0024,0.001125,0.0407553
3096,0.000075,0.0028,0.0033751,0.0172814
3097,0.035062,0.004,0.001575,0.0205936
3098,0.055297,0.0104,0.0038251,0.0112329
3099,0.010385,0.0048,0.0036001,0.0155532
3100,0.001092,0.0088,0.0027001,0.0034563
3101,0.030535,0.0032,0,0.0014401
3102,0.026726,0.0036,0.0024751,0.000288
3103,0.099714,0.0064,0.0110252,0.000576
3104,0.018382,0.0028,0.0103502,0.0073446
3105,0.002462,0.0012,0.0159753,0.0076326
3106,0.000943,0,0.0191254,0.0164173
3107,0.008989,0.0008,0.0670514,0.0145452
3108,0.002224,0.0384,0.113627,0.0092167
3109,0.006721,0.0492,0.0117002,0.0034563
3110,0.017495,0.0844,0.0067501,0.0066245
3111,0.006052,0.0732,0.0234005,0.0036003
3112,0.002634,0.016,0.0364508,0.000288
3113,0.002049,0.0092,0.0177754,0.0015841
3114,0.000027,0.0004,0.0157503,0.0014401
3115,0.000125,0.026,0.0047251,0.0008641
3116,0.000353,0.0936,0.0434259,0.000576
3117,0.001438,0.076,0.0103502,0.000576
3118,0.000255,0.0392,0.0198004,0.0008641
3119,0.000693,0.0008,0.0202504,0.0089287
3120,0.000194,0.0232,0.000225,0.012385
3121,0.001041,0.0404,0.000225,0.0015841
3122,0.002118,0.0212,0.000225,0.0149772
3123,0.002901,0.0412,0.0279006,0.0149772
3124,0.003399,0.0424,0.0328507,0.0018721
3125,0.005695,0.0228,0.0281256,0.0172814
3126,0.008527,0.0008,0.0405009,0.0568845
3127,0.041736,0.0052,0.0589513,0.0908713
3128,0.054175,0.006,0.0609763,0.0535723
3129,0.000155,0.0028,0.0630013,0.0364349
3130,0,0.0796,0.0238505,0.0528522
3131,0,0.0936,0.0076502,0.0050404
3132,0.00404,0.0656,0.0247505,0.0025922
3133,0.014969,0.0848,0.0288006,0.0087847
3134,0.028067,0.0352,0.046801,0.0407553
3135,0.036649,0.0624,0.0319507,0.087127
3136,0.022666,0.0536,0.0549012,0.0699896
3137,0.026981,0.07,0.047701,0.0689815
3138,0.091616,0.0196,0.0204754,0.0220338
3139,0.126574,0,0.0155253,0.0090727
3140,0.100739,0,0.0180004,0.0177134
3141,0.079237,0.0008,0.0166504,0.0197296
3142,0.054505,0.0028,0.0263256,0.0027362
3143,0.072676,0.0272,0.0263256,0.0290903
3144,0.069102,0.036,0.0139503,0.0299544
3145,0.033039,0.024,0.0173254,0.0102248
3146,0.00192,0.0052,0.0092252,0.0110889
3147,0.009825,0.0064,0.0175504,0.0033123
3148,0.019146,0,0.0294756,0.024626
3149,0.002396,0.0264,0.047251,0.0512681
3150,0.00143,0.0084,0.101252,0.0047524
3151,0.000337,0.01,0.093152,0.0066245
3152,0.000706,0.0936,0.0765016,0.000576
3153,0.001072,0.0024,0.150078,0.0010081
3154,0.001084,0.0048,0.0848268,0
3155,0.002483,0.0096,0.0551262,0.0018721
3156,0.00217,0.0076,0.0753766,0.000288
3157,0.002205,0.0088,0.132753,0.000576
3158,0.001732,0.012,0.0360008,0.000432
3159,0.00173,0.0136,0.0049501,0.0316825
3160,0.001927,0.0132,0.001125,0.037443
3161,0.001766,0,0.0429759,0.0106569
3162,0.002921,0,0.0526511,0.0025922
3163,0.001879,0.0012,0.0792017,0.000432
3164,0.003546,0.0384,0.0382508,0
3165,0.003458,0.0044,0.0099002,0.0077766
3166,0.003908,0.05,0.0438759,0.0138251
3167,0.004579,0.0248,0.0382508,0.0423394
3168,0.043103,0.0344,0.0166504,0.108585
3169,0.062461,0.0368,0.0132753,0.0525642
3170,0.064023,0.0596,0.0139503,0.0342747
3171,0.067379,0.0284,0.0306007,0.0786303
3172,0.042922,0.044,0.0515261,0.0603408
3173,0.039994,0.0324,0.0859518,0.0011521
3174,0.042018,0.0232,0.092027,0
3175,0.043738,0.0296,0.0445509,0.0072006
3176,0.033252,0.0336,0.0166504,0.0025922
3177,0.021952,0.024,0.0357758,0
3178,0.0191,0.0208,0.0803267,0.0103688
3179,0.060705,0.022,0.0582762,0.0165613
3180,0.06956,0.0436,0.0216005,0.0069125
3181,0.033547,0.0496,0.0042751,0.0066245
3182,0.011756,0.0728,0.0047251,0.0180014
3183,0.084468,0.0496,0.0189004,0.0100808
3184,0.090333,0.0292,0.0054001,0.0190095
3185,0.044019,0.038,0.0018,0.0188655
3186,0.012218,0.0596,0.0238505,0.0106569
3187,0.026565,0.1456,0.0047251,0.0135371
3188,0.037224,0.0548,0.000675,0.0400352
3189,0.0547,0.0508,0.000225,0.0231859
3190,0.056083,0.0592,0.0036001,0.0036003
3191,0.022104,0.1336,0.00045,0.0063365
3192,0.015379,0.1696,0.0027001,0.0033123
3193,0.008806,0.0744,0.002025,0.0028802
3194,0.046437,0.072,0.0056251,0.0063365
3195,0.038487,0.1512,0.0036001,0.000288
3196,0.010148,0.128,0.0018,0.0195856
3197,0.003687,0.042,0.0155253,0.0367229
3198,0.001726,0.0252,0.0155253,0.0044644
3199,0.002949,0.0012,0.0058501,0.000288
3200,0.000475,0.01,0.00225,0.000432
3201,0.000074,0.0684,0.001575,0.000288
3202,0.003626,0.1988,0.0222755,0.0051844
3203,0.001197,0.1136,0.0495011,0.0228978
3204,0.000163,0.1016,0.0546762,0.0976398
3205,0.000008,0.0876,0.0186754,0.0590447
3206,0.001482,0.0564,0.000225,0.0354268
3207,0.000123,0.0388,0.0042751,0.0269301
3208,0.00008,0.0604,0.000675,0.0527082
3209,0.00077,0.0352,0.0198004,0.0861189
3210,0.003566,0.0068,0.0045001,0.0263541
3211,0.0032,0.0056,0.0218255,0.000288
3212,0.000248,0.0444,0.0168754,0
3213,0.000087,0.0164,0.001125,0.0102248
3214,0.003423,0.0748,0.0189004,0.0365789
3215,0.005787,0.0548,0.0144003,0.037299
3216,0.011259,0.0744,0,0.0367229
3217,0.000085,0.0896,0.002025,0.0437795
3218,0.003607,0.102,0.0049501,0.0532843
3219,0.012107,0.05,0,0.0282263
3220,0.045573,0.0416,0.0040501,0.0394592
3221,0.046268,0.0256,0.0130503,0.0614929
3222,0.006531,0.0116,0.0555762,0.0730138
3223,0.027046,0.006,0.0333007,0.0606288
3224,0.000155,0.0044,0.0339757,0.0283703
3225,0.000276,0.0008,0.0175504,0.0090727
3226,0.002301,0.0028,0.0096752,0.050404
3227,0.002659,0.0056,0.0038251,0.0338427
3228,0.018309,0.0052,0.0128253,0.025346
3229,0.00354,0.0044,0.0234005,0.0168493
3230,0.016419,0.0012,0.0159753,0.0041763
3231,0.000072,0.0008,0.0168754,0.000144
3232,0.000347,0.0016,0.0364508,0.0112329
3233,0.001598,0,0.0753766,0.0018721
3234,0.000319,0,0.0522011,0.0014401
3235,0.001453,0,0.046801,0.000576
3236,0.000885,0.0004,0.0207004,0.0008641
3237,0.000892,0.0512,0.0267756,0.0180014
3238,0,0.0512,0.0166504,0.0341307
3239,0.000222,0.0196,0.0306007,0.0185775
3240,0.000666,0.014,0.0227255,0.0090727
3241,0.000674,0.0144,0.0243005,0.0365789
3242,0.001866,0.0216,0.0285756,0.0928874
3243,0.004862,0.0308,0.0132753,0.0368669
3244,0.015424,0.0732,0.0128253,0.0066245
3245,0.02445,0.0528,0.0321757,0.0063365
3246,0.036922,0.034,0.0679514,0.0228978
3247,0.007144,0.0336,0.0369008,0.0155532
3248,0.004236,0.064,0.103052,0.0345628
3249,0.002241,0.0248,0.119253,0.0550124
3250,0.003034,0.0152,0.103277,0.0810785
3251,0.005406,0.07,0.118353,0.0322586
3252,0.006329,0.0808,0.100352,0.0063365
3253,0.023287,0.0868,0.0598513,0.0185775
3254,0.05312,0.0688,0.0612013,0.0288023
3255,0.080914,0.0644,0.0229505,0.0466597
3256,0.074575,0.116,0.001575,0.0341307
3257,0.04129,0.0608,0.0144003,0.0240499
3258,0.004232,0.0868,0.0652514,0.0047524
3259,0.016786,0.0568,0.0819017,0.000288
3260,0.03502,0.0324,0.0580512,0.000576
3261,0.030164,0.064,0.0499511,0.000288
3262,0.032582,0.0532,0.0623263,0.000288
3263,0.055116,0.0228,0.0274506,0.0020162
3264,0.045639,0.0408,0.048376,0
3265,0.045884,0.0672,0.0675014,0
3266,0.01548,0.0396,0.0434259,0.0030242
3267,0.008302,0.0632,0.0150753,0.0053284
3268,0.004496,0.058,0.0288006,0.0073446
3269,0.016722,0.0584,0.0783017,0.0025922
3270,0.018257,0.0512,0.0697515,0.0109449
3271,0.003551,0.0752,0.0495011,0.0414753
3272,0.003301,0.0332,0.045226,0.0780542
3273,0.001142,0.0324,0.0983271,0.0758941
3274,0.000797,0.0244,0.0715515,0.114057
3275,0.001407,0.0396,0.0373508,0
3276,0.000482,0.0236,0.0182254,0
3277,0.000694,0.0132,0.0042751,0.0063365
3278,0.002409,0.0116,0.000675,0.0060485
3279,0.003436,0.0228,0.002025,0.0059045
3280,0.003222,0.0764,0.0054001,0.0047524
3281,0.002055,0,0.00135,0.012385
3282,0.003143,0.0004,0.0029251,0.0070566
3283,0.004104,0,0.0027001,0.0041763
3284,0.002404,0.0004,0.0018,0.0015841
3285,0.021686,0.022,0.0009,0.0008641
3286,0.028877,0,0.000675,0.000144
3287,0.029426,0.0076,0.0018,0.0053284
3288,0.03638,0.0136,0.0009,0.0027362
3289,0.061531,0,0.0063001,0
3290,0.051913,0,0.0018,0.0018721
3291,0.05955,0.002,0.0009,0.0014401
3292,0.090868,0,0.001125,0.0044644
3293,0.073829,0.048,0.00045,0.0031682
3294,0.065493,0.0068,0,0.0008641
3295,0.063407,0.0368,0.000675,0.0007201
3296,0.062273,0.0392,0.0040501,0.012673
3297,0.047917,0.04,0.0220505,0.0135371
3298,0.017746,0.024,0.0609763,0.037299
3299,0.014364,0.0488,0.0747016,0.0709977
3300,0.027784,0.0288,0.0886519,0.133499
3301,0.024619,0.0364,0.0497261,0.206801
3302,0.0429,0.028,0.0240755,0.101672
3303,0.063862,0.0272,0.0243005,0.000144
3304,0.050642,0.022,0.0024751,0.000144
3305,0.01359,0.0352,0.0117002,0.000432
3306,0.002307,0.044,0.0072001,0.0007201
3307,0.004291,0.0304,0.0171004,0.000432
3308,0.004295,0.0316,0.00045,0.0011521
3309,0.041843,0.0432,0.0108002,0.0008641
3310,0.037456,0.0464,0.00135,0.000144
3311,0.012767,0.06,0.0184504,0.000144
3312,0.030908,0.0216,0.000225,0.000288
3313,0.010049,0.038,0.000675,0.0024482
3314,0.008194,0.0668,0.0063001,0
3315,0.002706,0.1348,0.0108002,0.0018721
3316,0.036346,0.0788,0.0009,0.0043203
3317,0.026292,0.0196,0.0531011,0.000576
3318,0.024727,0.0364,0.0713265,0.000288
3319,0.014905,0.046,0.0335257,0
3320,0.002008,0.1104,0.0346507,0.0069125
3321,0.000081,0.1148,0.0132753,0.0544363
3322,0.001033,0.0808,0.0056251,0.0400352
3323,0.000932,0.0756,0.0033751,0.0303864
3324,0.000188,0.1964,0.0049501,0.0257781
3325,0.000726,0.0308,0.0049501,0.0074886
3326,0.000077,0.0124,0.0108002,0
3327,0,0.002,0,0
3328,0,0,0.0009,0.000144
3329,0.000749,0.0192,0.0353258,0.0014401
3330,0.000763,0.0664,0.0438759,0.0008641
3331,0.034558,0.0416,0.0328507,0.0011521
3332,0.031531,0.0684,0.0267756,0.0017281
3333,0.003375,0.0956,0.0182254,0
3334,0.005978,0.1628,0.0225005,0
3335,0.032395,0.196,0.0364508,0.000576
3336,0.001181,0.086,0.0279006,0.000144
3337,0.000979,0.0476,0.0375758,0.0036003
3338,0.00115,0.0476,0.047251,0.0047524
3339,0.038342,0,0.0344257,0.0061925
3340,0.039388,0.0112,0.0225005,0.0102248
3341,0.028727,0.0676,0.0150753,0.037011
3342,0.014938,0.0152,0.0420759,0.062069
3343,0.042516,0.1016,0.110477,0.0417633
3344,0.010557,0.094,0.0308257,0.0190095
3345,0.003168,0.1412,0.0373508,0.0007201
3346,0.00018,0.1336,0.107552,0.000144
3347,0.001501,0.0928,0.108227,0.000576
3348,0.000024,0.0828,0.0675014,0.000144
3349,0.000177,0.0036,0.0857268,0
3350,0.000109,0.0044,0.0785267,0.000576
3351,0.000316,0.0024,0.047251,0.0012961
3352,0.000826,0.0052,0.0704265,0.0021602
3353,0.000667,0.0036,0.0301506,0.0018721
3354,0.00307,0.0124,0.0407259,0.0027362
3355,0.000112,0.0072,0.0789767,0.000576
3356,0.000472,0.0016,0.0585012,0
3357,0.00077,0.0012,0.100127,0.0146892
3358,0.002477,0.002,0.0812267,0.0237619
3359,0,0.0012,0.0650264,0.0223218
3360,0.000198,0.0012,0.111152,0.0233299
3361,0.000595,0.0008,0.0537761,0
3362,0.000214,0.0012,0.0434259,0.000576
3363,0.001921,0.0004,0.0270006,0.000288
3364,0.004135,0,0.0816767,0.0063365
3365,0.002481,0.0288,0.124878,0.000144
3366,0.004155,0.0052,0.168529,0.0025922
3367,0.024737,0,0.121503,0.000288
3368,0.057218,0.0256,0.130728,0
3369,0.042814,0.0384,0.0382508,0.0073446
3370,0.021166,0.0372,0.0211504,0.0200176
3371,0.008135,0.0248,0.0375758,0.0296664
3372,0.015404,0.032,0.0166504,0.0349948
3373,0.008162,0.0236,0.0038251,0
3374,0.04575,0.0552,0.0076502,0.000288
3375,0.065628,0.0248,0.0024751,0.0008641
3376,0.018525,0.0504,0.0009,0.0012961
3377,0.015478,0.014,0.0024751,0.0008641
3378,0.041194,0.0144,0.0045001,0.0076326
3379,0.036448,0.0388,0.0031501,0.0313945
3380,0.007155,0.0644,0.0051751,0.0046084
3381,0.018724,0.0272,0.002025,0
3382,0.02332,0.0496,0.000225,0.000144
3383,0.017232,0.0288,0.001125,0.0051844
3384,0.015661,0.032,0.0009,0.0083527
3385,0.022804,0.0176,0.000225,0.0109449
3386,0.01506,0.03,0.000225,
3387,0.010004,0.0424,0,
3388,0.013141,0.0084,0,
3389,0.003261,0.036,0.00045,
3390,0.001115,0.0276,0.0024751,
3391,0.029722,0.0332,0.0060751,
3392,0.058575,0.0408,0.0216005,
3393,0.002149,0.0568,0.0830268,
3394,0.001517,0.0196,0.046351,
3395,0.001578,0.008,0.0247505,
3396,0.002012,0.0444,0.0128253,
3397,0.001032,0.0412,0.0315007,
3398,0.000042,0.0176,0.0414009,
3399,0.000428,0.0452,0.0222755,
3400,0.001185,0.0164,0.0301506,
3401,0.002014,0.0616,0.0164253,
3402,0.003281,0.0544,0.0135003,
3403,0.006728,0.0388,0.0319507,
3404,0.006716,0.0908,0.0135003,
3405,0.001601,0.1172,0.0204754,
3406,0.001898,0.0092,0.0105752,
3407,0.003579,0.0656,0,
3408,0.006636,0.106,0,
3409,0.010797,0.0064,0,
3410,0.014061,0.0004,0.002025,
3411,0.043527,0.012,0.000675,
3412,0.084073,0.0012,0.0265506,
3413,0.109643,0.0016,0.0155253,
3414,0.110366,0.0112,0.0207004,
3415,0.133674,0.0004,0.0315007,
3416,0.090961,0.0004,0.0166504,
3417,0.040446,0,0.0076502,
3418,0.019325,0,0.0117002,
3419,0.004033,0,0.0105752,
3420,0.023302,0.0004,0.0171004,
3421,0.015023,0,0.0184504,
3422,0.047085,0.0504,0.000675,
3423,0.053587,0.026,0.0056251,
3424,0.037893,0.0464,0.00225,
3425,0.014209,0.0612,0.0373508,
3426,0.018592,0.0596,0.048826,
3427,0.008964,0.0748,0.0612013,
3428,0.017957,0.0116,0.0306007,
3429,0.030347,0.0288,0.0267756,
3430,0.036582,0.0384,0.0229505,
3431,0.02711,0.0404,0.0540011,
3432,0.030062,0.0428,0.0724515,
3433,0.030256,0.026,0.0787517,
3434,0.022352,0.0304,0.0411759,
3435,0.005427,0.046,0.0207004,
3436,0.003943,0.0416,0.0177754,
3437,0.001723,0.0228,0.0153003,
3438,0.001624,0.044,0.0281256,
3439,0.008066,0.044,0.0711015,
3440,0.005028,0.0976,0.0906769,
3441,0.005015,0.0652,0.0216005,
3442,0.000815,0.1076,0.0150753,
3443,0.000854,0.1256,0.0301506,
3444,0.002873,0.1264,0.0542262,
3445,0.001274,0.0356,0.0306007,
3446,0.000817,0.0872,0.0618763,
3447,0.000084,0.0176,0.0852768,
3448,0,0.026,0.0087752,
3449,0.00019,0.1068,0.000225,
3450,0.002806,0.0684,0.0693015,
3451,0.00049,0.0352,0.0299256,
3452,0.006102,0.014,0.0713265,
3453,0.014502,0.0944,0.0661514,
3454,0.014284,0.0004,0.0625513,
3455,0.008856,0.0004,0.0722265,
3456,0.045405,0,0.092927,
3457,0.004176,0.0068,0.0877519,
3458,0.007512,0.0332,0.0758266,
3459,0.001633,0.012,0.044776,
3460,0.006168,0.008,0.0834768,
3461,0.057252,0.0572,0.163128,
3462,0.021601,0.0464,0.0702015,
3463,0.060817,0.1224,0.0076502,
3464,0.00449,0.1096,0.0236255,
3465,0.013914,0.0328,0.0564762,
3466,0.001556,0.0432,0.116102,
3467,0.016397,0.0292,0.0861768,
3468,0.000084,0.0236,0.0245255,
3469,0.0007,0.0292,0.0036001,
3470,0.0002,0.0688,0.0049501,
3471,0.001477,0.04,0.0056251,
3472,0.000924,0.0104,0.001575,
3473,0.001689,0.1004,0.002025,
3474,0.001477,0.094,0.0207004,
3475,0.001385,0.0544,0.0324007,
3476,0.004797,0.016,0.001125,
3477,0.000936,0.0048,0.000225,
3478,0.003934,0.0072,0,
3479,0.000643,0.0032,0.00045,
3480,0.000128,0.0064,0.000225,
3481,0.000159,0.0004,0.00045,
3482,0,0.0028,0.00045,
3483,0,0.0036,0,
3484,0.000139,0.0052,0.001575,
3485,0.00832,0.0016,0.0033751,
3486,0.023158,0.0012,0,
3487,0.015795,0.0008,0.0123753,
3488,0.04316,0.0008,0.0569262,
3489,0.070971,0,0.0812267,
3490,0.061183,0.0016,0.0348757,
3491,0.037187,0.0008,0.0353258,
3492,0.012394,0.0028,0.0677264,
3493,0.014505,0.0132,0.0162003,
3494,0.03144,0.0004,0.0168754,
3495,0.037506,0.0012,0.0162003,
3496,0.069729,0.0404,0.0265506,
3497,0.0591,0.0068,0.0225005,
3498,0.044066,0.0148,0.0202504,
3499,0.06007,0.0088,0.0090002,
3500,0.047858,0.0156,0.0207004,
3501,0.033992,0.068,0.0265506,
3502,0.043691,0.0592,0.0283506,
3503,0.026977,0.0456,0.0175504,
3504,0.010791,0.0524,0.0162003,
3505,0.042362,0,0,
3506,0.044795,0.0268,0.0042751,
3507,0.013959,0.0688,0.0047251,
3508,0.001216,0.1024,0.0346507,
3509,0,0.0416,0.0288006,
3510,0.012656,0.026,0.0047251,
3511,0.038371,0.0316,0.0150753,
3512,0.011804,0.0304,0.0243005,
3513,0.009744,0.0368,0.0155253,
3514,0.006664,0.0028,0.0117002,
3515,0.000904,0.0172,0.0209254,
3516,0.028298,0.026,0.0105752,
3517,0.064512,0.0412,0.0047251,
3518,0.016868,0.0624,0,
3519,0.002749,0.0524,0,
3520,0.004491,0.0324,0.000675,
3521,0.003739,0.0124,0.0018,
3522,0.000755,0.0124,0.0108002,
3523,0.000358,0,0.0202504,
3524,0.001174,0.0016,0.0348757,
3525,0.001911,0.0004,0.0306007,
3526,0.002514,0,0.0236255,
3527,0.002648,0.0284,0.047476,
3528,0.005397,0.0168,0.0832518,
3529,0.017193,0.016,0.096302,
3530,0.016399,0.0072,0.0402759,
3531,0.017118,0.0104,0.0249755,
3532,0.027468,0,0.0407259,
3533,0.028085,0,0.0369008,
3534,0.039564,0.0088,0.0200254,
3535,0.05586,0.06,0.0211504,
3536,0.073271,0.024,0.0321757,
3537,0.062794,0.0024,0.094952,
3538,0.046997,0.0004,0.0443259,
3539,0.036504,0.0112,0.0328507,
3540,0.068791,0.0032,0.0360008,
3541,0.044715,0,0.0294756,
3542,0.004216,0.0024,0.0580512,
3543,0.010969,0.0016,0.045901,
3544,0.01659,0,0.0744766,
3545,0.055242,0,0.0103502,
3546,0.030603,0,0.0209254,
3547,0.012344,0.0008,0.0429759,
3548,0.009217,0,0.0738016,
3549,0.013782,0,0.108002,
3550,0.01247,0.032,0.0891019,
3551,0.00373,0.0868,0.0902269,
3552,0.009376,0.0616,0.0891019,
3553,0.005553,0.0496,0.0911269,
3554,0.030794,0.052,0.0612013,
3555,0.034301,0.0312,0.0553512,
3556,0.009016,0.0732,0.096077,
3557,0.001659,0.0408,0.151653,
3558,0.001996,0.0556,0.0517511,
3559,0.002271,0.0412,0.0616513,
3560,0.003224,0.0344,0.110027,
3561,0.01075,0.0228,0.149403,
3562,0.008323,0.0272,0.104177,
3563,0.003032,0.036,0.0094502,
3564,0.000469,0.0324,0.0083252,
3565,0.000665,0.0524,0.0024751,
3566,0.032859,0.0224,0.0042751,
3567,0.006151,0.0332,0.0029251,
3568,0.001337,0.062,0.001575,
3569,0.000214,0.1144,0.0040501,
3570,0.001369,0.1284,0.001575,
3571,0.000282,0.1736,0.00045,
3572,0.000012,0.1364,0.0063001,
3573,0.000102,0.0884,0.0038251,
3574,0.001545,0.0676,0.001125,
3575,0.021643,0.0444,0.0009,
3576,0.007002,0.0252,0.00135,
3577,0.002562,0.0084,0,
3578,0.007618,0.0048,0,
3579,0.000279,0.0084,0.0065251,
3580,0.000551,0.04,0.00045,
3581,0.022653,0.0292,0.00045,
3582,0.000117,0.0124,0.0081002,
3583,0.03737,0.0004,0.0238505,
3584,0.004696,0.006,0.0423009,
3585,0.029858,0.0016,0.0859518,
3586,0.005149,0.0156,0.0657014,
3587,0.01426,0.008,0.0526511,
3588,0.042169,0,0.0675014,
3589,0.028193,0.0368,0.0625513,
3590,0.004046,0.0288,0.0362258,
3591,0.006134,0.0924,0.0371258,
3592,0.015611,0.062,0.0036001,
3593,0.000351,0.0912,0.0166504,
3594,0.0004,0.0708,0.0254255,
3595,0,0.0108,0.0166504,
3596,0,0.0032,0.0056251,
3597,0.000115,0.0396,0.0038251,
3598,0.000783,0.0436,0.0029251,
3599,0.001175,0.0348,0.0310507,
3600,0.004182,0.0644,0.0418509,
3601,0.007374,0.082,0.0150753,
3602,0,0.1308,0.0191254,
3603,0,0.032,0.0513011,
3604,0.00017,0.0236,0.0524261,
3605,0.001167,0.0216,0.0195754,
3606,0.002234,0.0016,0.0085502,
3607,0.001107,0.0036,0.0148503,
3608,0,0.0004,0.0164253,
3609,0.002229,0.0028,0.0072001,
3610,0.012576,0.0044,0.0191254,
3611,0.039906,0.0036,0.0096752,
3612,0.080004,0.0028,0.0146253,
3613,0.082989,0.004,0.0141753,
3614,0.099539,0.004,0,
3615,0.097916,0.0008,0,
3616,0.081549,0.0012,0,
3617,0.096858,0,0.000225,
3618,0.037285,0.002,0.000225,
3619,0.055697,0.0004,0.0009,
3620,0.075202,0.0004,0.001125,
3621,0.061993,0.0256,0.0294756,
3622,0.035696,0.006,0.0355508,
3623,0.046548,0.0004,0.0319507,
3624,0.028144,0.0176,0.0758266,
3625,0.012839,0.0092,0.0445509,
3626,0.027432,0.0048,0.0184504,
3627,0.015898,0.0308,0.0351007,
3628,0,0,0.0690765,
3629,0,0.048,0.0967521,
3630,0.001846,0.0896,0.0427509,
3631,0.008101,0.0804,0.0254255,
3632,0.008129,0.0428,0.0355508,
3633,0.003326,0.0324,0.0330757,
3634,0.003354,0.0516,0.0688515,
3635,0.018852,0.074,0.119253,
3636,0.021119,0.0684,0.046126,
3637,0.019008,0.02,0.0256505,
3638,0.052816,0.0436,0.0209254,
3639,0.010453,0.0688,0.0416259,
3640,0.009055,0.0484,0.0312757,
3641,0.012448,0.0224,0.0227255,
3642,0.003635,0.048,0.000225,
3643,0.003073,0.0248,0.0072001,
3644,0.003831,0.036,0.0499511,
3645,0.018762,0.014,0.0875269,
3646,0.040405,0.0204,0.0724515,
3647,0.014626,0.0176,0.0263256,
3648,0.00555,0.0272,0.0328507,
3649,0.003806,0.0224,0.0423009,
3650,0.003461,0,0.0357758,
3651,0.002733,0.0192,0.0409509,
3652,0.002974,0,0.0609763,
3653,0.010747,0.0032,0.0540011,
3654,0.013196,0,0.101252,
3655,0.008452,0.0276,0.150078,
3656,0.007543,0.0464,0.173704,
3657,0.018568,0.0204,0.109352,
3658,0.034405,0.0508,0.0418509,
3659,0.026368,0.006,0.0742516,
3660,0.028344,0.0172,0.0351007,
3661,0.041458,0.0232,0.0049501,
3662,0.033787,0.0056,0.002025,
3663,0.079177,0,0.0040501,
3664,0.091248,0,0.0018,
3665,0.032309,0.0008,0.0067501,
3666,0.01877,0.0008,0.00225,
3667,0.013191,0.0016,0.00045,
3668,0.011131,0.0024,0.0092252,
3669,0.023069,0.0008,0.00045,
3670,0.021791,0.0004,0.0009,
3671,0.010337,0.0052,0.0024751,
3672,0.028435,0.0004,0.0081002,
3673,0.030834,0,0,
3674,0.012672,0,0.000675,
3675,0.010383,0,0.0036001,
3676,0.020793,0.0004,0.0009,
3677,0.012834,0.0004,0.0065251,
3678,0.013581,0.0396,0.0252005,
3679,0.01167,0.0364,0.0396008,
3680,0.009815,0.0096,0.0544512,
3681,0.003183,0.0004,0.0378008,
3682,0.000157,0,0.0373508,
3683,0.003477,0.0004,0.0162003,
3684,0.003812,0.0244,0.0202504,
3685,0.010663,0.052,0.0382508,
3686,0.006048,0.0424,0.0393758,
3687,0.00116,0.016,0.0801017,
3688,0.010315,0.0312,0.0411759,
3689,0.008713,0.0392,0.0382508,
3690,0.002255,0.0248,0.0308257,
3691,0.002761,0.02,0.0585012,
3692,0.001231,0.0196,0.0382508,
3693,0.000137,0.0284,0.0114752,
3694,0.000645,0.038,0.0180004,
3695,0.000327,0.0292,0.0189004,
3696,0.000036,0.0236,0.0324007,
3697,0.000106,0.0708,0.0418509,
3698,0.000015,0.1188,0.047251,
3699,0.000684,0.1216,0.045676,
3700,0.000082,0.0536,0.0267756,
3701,0.00081,0.098,0.0299256,
3702,0.00112,0.1328,0.0123753,
3703,0.006827,0.212,0.0157503,
3704,0.023017,0.22,0.0139503,
3705,0.011577,0.192,0.0348757,
3706,0.022351,0.116,0.0150753,
3707,0.004111,0.0764,0.0072001,
3708,0.005527,0.0556,0.0047251,
3709,0.034595,0.0292,0.0051751,
3710,0.000179,0.0284,0.0069752,
3711,0.032989,0,0.000225,
3712,0.037924,0,0,
3713,0.042445,0.006,0.000675,
3714,0.036544,0.0192,0,
3715,0.022203,0.0028,0.000675,
3716,0.093547,0.0008,0.0027001,
3717,0.01323,0.0264,0.001575,
3718,0.03634,0.0196,0.0279006,
3719,0.034094,0.0232,0.0339757,
3720,0.000333,0.0244,0.0324007,
3721,0.002405,0.0236,0.0726765,
3722,0.002737,0.0184,0.0299256,
3723,0,0.022,0.0400508,
3724,0,0.0332,0.0753766,
3725,0,0.0008,0.045676,
3726,0.000402,0.0336,0.0598513,
3727,0.00222,0.032,0.046801,
3728,0.000971,0.0408,0.0310507,
3729,0.002618,0.078,0.0616513,
3730,0.000096,0.162,0.0344257,
3731,0.000388,0.0444,0.0675014,
3732,0,0.0076,0.093377,
3733,0.001407,0.0148,0.144678,
3734,0.00717,0.0036,0.0904519,
3735,0.007789,0.002,0.0027001,
3736,0.000594,0.0008,0.0339757,
3737,0.009513,0.0036,0.0254255,
3738,0.043321,0.0024,0.0105752,
3739,0.069966,0.0008,0.0051751,
3740,0.076989,0.0012,0.0256505,
